"lifecycle_id","period","component","component_id","book","birth_event","birth_server_time","birth_source_path","birth_source_row","final_event","final_server_time","final_source_path","final_source_row","deal_reason","planned_risk","stressed_net","stressed_r","stop","sloos_release_id","sloos_release_date","sloos_net_tightening_pct_points","sloos_impulse_pct_points","state","release_to_birth_lag_days","centered_stressed_r","centered_stop"
"L0048","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-08-29T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","345","CLOSE","2022-08-29T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","347","DEAL_REASON_EXPERT","4.4474","0.385","0.08656743265728291","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","28","0.07698810002970036","-0.0071174377224199285"
"L0049","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-08-30T12:25:58","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","354","CLOSE","2022-08-30T14:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","355","DEAL_REASON_EXPERT","4.4628","-0.015","-0.003361118580263512","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","29","-0.00946046889849606","-0.009523809523809525"
"L0050","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-08-30T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","359","EXTERNAL_CLOSE","2022-08-30T17:07:02","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","370","DEAL_REASON_SL","4.4622","-2.2509999999999852","-0.5044596835641578","1","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","29","-0.57412825126015","0.9038461538461539"
"L0051","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-08-30T16:06:44","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","366","EXTERNAL_CLOSE","2022-08-30T17:34:53","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","371","DEAL_REASON_SL","4.4622","-2.245","-0.5031150553538614","1","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","29","-0.5092144056720939","0.9904761904761905"
"L0052","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-08-31T15:15:05","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","384","CLOSE","2022-08-31T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","385","DEAL_REASON_EXPERT","4.2824","-0.15799999999999273","-0.03689519895385595","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","30","-0.0429945492720885","-0.009523809523809525"
"L0053","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-08-31T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","389","CLOSE","2022-08-31T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","391","DEAL_REASON_EXPERT","4.2761","-1.4549999999999998","-0.3402633240569678","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","30","-0.34984265668455033","-0.0071174377224199285"
"L0054","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-09-01T14:45:51","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","398","CLOSE","2022-09-01T16:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","399","DEAL_REASON_EXPERT","4.2179","0.595","0.14106545911472532","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","31","0.13496610879649276","-0.009523809523809525"
"L0055","P1_2022H2_2023","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2022-09-02T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","404","CLOSE","2022-09-02T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","411","DEAL_REASON_EXPERT","4.2417","2.7090000000000147","0.638659028219821","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","32","0.5573479337859487","-0.02666666666666667"
"L0056","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-02T17:00:01","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","409","CLOSE","2022-09-02T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","412","DEAL_REASON_EXPERT","4.2417","2.185","0.5151236532522339","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","32","0.5055443206246513","-0.0071174377224199285"
"L0057","P1_2022H2_2023","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2022-09-05T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","417","CLOSE","2022-09-05T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","421","DEAL_REASON_EXPERT","4.4374","-0.17099999999998544","-0.038536079686299504","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","35","-0.11984717412017183","-0.02666666666666667"
"L0058","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-06T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","426","CLOSE","2022-09-06T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","428","DEAL_REASON_EXPERT","4.4306","0.355","0.08012458809190628","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","36","0.07054525546432373","-0.0071174377224199285"
"L0059","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-07T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","433","CLOSE","2022-09-07T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","435","DEAL_REASON_EXPERT","4.4448","5.0090000000000146","1.1269348452123864","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","37","1.0572662775163943","-0.09615384615384616"
"L0060","P1_2022H2_2023","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2022-09-08T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","440","EXTERNAL_CLOSE","2022-09-08T16:30:42","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","453","DEAL_REASON_SL","4.6452","-2.360999999999985","-0.5082665977783486","1","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","38","-0.6190632047290306","0.8627450980392157"
"L0061","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-09-08T16:04:52","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","452","CLOSE","2022-09-08T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","457","DEAL_REASON_EXPERT","4.6452","0.715","0.1539223284250409","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","38","0.14782297810680833","-0.009523809523809525"
"L0062","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-08T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","450","CLOSE","2022-09-08T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","458","DEAL_REASON_EXPERT","4.6452","1.4990000000000145","0.3226986997330609","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","38","0.2530301320370688","-0.09615384615384616"
"L0063","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-09T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","463","CLOSE","2022-09-09T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","465","DEAL_REASON_EXPERT","4.6393","0.815","0.17567305412454462","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","39","0.16609372149696208","-0.0071174377224199285"
"L0064","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-09-12T12:19:25","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","472","CLOSE","2022-09-12T13:30:05","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","473","DEAL_REASON_EXPERT","4.6719","0.315","0.06742438836447698","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","42","0.06132503804624443","-0.009523809523809525"
"L0065","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-12T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","488","CLOSE","2022-09-12T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","490","DEAL_REASON_EXPERT","4.6845","0.025","0.005336748852598997","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","42","-0.0042425837749835524","-0.0071174377224199285"
"L0066","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-12T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","482","CLOSE","2022-09-12T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","491","DEAL_REASON_EXPERT","4.6845","1.2190000000000145","0.26021987405273017","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","42","0.19055130635673806","-0.09615384615384616"
"L0067","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-09-13T15:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","503","CLOSE","2022-09-13T15:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","504","DEAL_REASON_EXPERT","4.7304","3.915","0.8276255707762556","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","43","0.8215262204580231","-0.009523809523809525"
"L0068","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-13T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","508","EXTERNAL_CLOSE","2022-09-13T17:32:22","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","516","DEAL_REASON_SL","4.8908","-2.471000000000022","-0.505234317494075","1","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","43","-0.5749028851900672","0.9038461538461539"
"L0069","P1_2022H2_2023","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2022-09-13T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","496","CLOSE","2022-09-13T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","517","DEAL_REASON_EXPERT","4.7342","10.229000000000015","2.1606607240927747","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","43","2.0498641171420924","-0.13725490196078433"
"L0070","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-13T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","514","CLOSE","2022-09-13T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","518","DEAL_REASON_EXPERT","4.8908","0.945","0.1932199231209618","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","43","0.18364059049337927","-0.0071174377224199285"
"L0071","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2022-09-14T15:00:01","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","523","CLOSE","2022-09-14T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","530","DEAL_REASON_EXPERT","5.239","-1.4509999999999854","-0.27696125214735356","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","44","-0.30731297670356617","-0.058823529411764705"
"L0072","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-14T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","528","CLOSE","2022-09-14T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","531","DEAL_REASON_EXPERT","5.239","-1.6109999999999853","-0.3075014315709077","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","44","-0.3771699992668998","-0.09615384615384616"
"L0073","P1_2022H2_2023","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2022-09-16T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","537","CLOSE","2022-09-16T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","550","DEAL_REASON_EXPERT","5.1165","-0.18099999999998545","-0.03537574513827527","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","46","-0.14617235208895735","-0.13725490196078433"
"L0074","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-16T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","548","CLOSE","2022-09-16T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","551","DEAL_REASON_EXPERT","5.1165","-0.24300000000001093","-0.04749340369393353","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","46","-0.057072736321516084","-0.0071174377224199285"
"L0075","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-16T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","542","CLOSE","2022-09-16T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","552","DEAL_REASON_EXPERT","5.1088","2.0090000000000146","0.3932430316316972","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","46","0.3235744639357051","-0.09615384615384616"
"L0076","P1_2022H2_2023","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2022-09-19T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","557","EXTERNAL_CLOSE","2022-09-19T17:11:12","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","564","DEAL_REASON_SL","5.1799","-2.610999999999985","-0.5040637850151518","1","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","49","-0.5344155095713644","0.9411764705882353"
"L0077","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-19T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","562","CLOSE","2022-09-19T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","565","DEAL_REASON_EXPERT","5.1488","-0.025","-0.004855500310752021","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","49","-0.014434832938334571","-0.0071174377224199285"
"L0078","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-09-20T12:19:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","572","CLOSE","2022-09-20T16:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","578","DEAL_REASON_EXPERT","5.0744","-0.375","-0.07390036260444585","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","50","-0.0799997129226784","-0.009523809523809525"
"L0079","P1_2022H2_2023","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2022-09-20T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","576","EXTERNAL_CLOSE","2022-09-20T17:37:02","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","584","DEAL_REASON_SL","5.0744","-2.590999999999985","-0.5106022386883149","1","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","50","-0.5802708063843071","0.9038461538461539"
"L0080","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-20T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","582","CLOSE","2022-09-20T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","585","DEAL_REASON_EXPERT","5.0432","-0.875","-0.17350095177664976","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","50","-0.1830802844042323","-0.0071174377224199285"
"L0081","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-21T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","590","CLOSE","2022-09-21T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","592","DEAL_REASON_EXPERT","4.9208","-0.6380000000000109","-0.12965371484311716","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","51","-0.1392330474706997","-0.0071174377224199285"
"L0082","P1_2022H2_2023","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2022-09-22T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","597","CLOSE","2022-09-22T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","599","DEAL_REASON_EXPERT","4.8953","-0.035","-0.007149715032786551","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","52","-0.0167290476603691","-0.0071174377224199285"
"L0083","P1_2022H2_2023","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2022-09-23T12:29:57","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","606","CLOSE","2022-09-23T16:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-a.csv","617","DEAL_REASON_EXPERT","4.8939","0.15500000000000003","0.03167208157093525","0","202207","2022-08-01","24.3","25.8","TIGHTENING_IMPULSE","53","0.0255727312527027","-0.009523809523809525"
