role,decision_time,model_month,symbol,direction,prediction,absolute_prediction,threshold,atr24,stop_distance,volume,exit_reason,actual_pnl_usd,stressed_pnl_usd,extra_stress_cost_usd,actual_balance_before,actual_balance_after,stressed_balance_before,stressed_balance_after
BREADTH_Q80,2024-01-24 02:00:00,2024-01,US30,SHORT,-0.2174040274673743,0.2174040274673743,0.15996215375382983,41.64166666666703,62.462500000000546,0.03,H1_CLOSE,0.11099999999991268,0.07499999999991268,0.036,113.89095624999983,114.00195624999975,110.2064562499999,110.28145624999982
BREADTH_Q80,2024-01-24 03:00:00,2024-01,US30,SHORT,-0.20483236001566235,0.20483236001566235,0.15996215375382983,41.35416666666697,62.031250000000455,0.03,H1_CLOSE,0.38400000000008727,0.3480000000000873,0.036,114.00195624999975,114.38595624999984,110.28145624999982,110.6294562499999
BREADTH_Q80,2024-01-24 10:00:00,2024-01,US30,SHORT,-0.1833042712205959,0.1833042712205959,0.15996215375382983,40.791666666666664,61.1875,0.03,H1_CLOSE,0.0,-0.036,0.036,114.38595624999984,114.38595624999984,110.6294562499999,110.5934562499999
BREADTH_Q80,2024-01-24 12:00:00,2024-01,US30,SHORT,-0.1918963867929271,0.1918963867929271,0.15996215375382983,39.879166666666606,59.81874999999991,0.03,H1_CLOSE,0.21600000000013095,0.18000000000013094,0.036,114.38595624999984,114.60195624999997,110.5934562499999,110.77345625000004
BREADTH_Q80,2024-01-24 18:00:00,2024-01,US500,SHORT,-0.6073109044449164,0.6073109044449164,0.15996215375382983,6.013749999999959,9.020624999999939,0.25,H1_CLOSE,-1.0,-1.125,0.125,114.60195624999997,113.60195624999997,110.77345625000004,109.64845625000004
BREADTH_Q80,2024-01-24 19:00:00,2024-01,US30,SHORT,-0.31049154197901313,0.31049154197901313,0.15996215375382983,42.55833333333309,63.837499999999636,0.03,H1_CLOSE,-0.2759999999999127,-0.2759999999999127,0.0,113.60195624999997,113.32595625000006,109.64845625000004,109.37245625000013
BREADTH_Q80,2024-01-24 20:00:00,2024-01,US100,LONG,0.31689143141374065,0.31689143141374065,0.15996215375382983,34.9666666666667,52.450000000000045,0.04,STOP,-2.0980000000000016,-2.0980000000000016,0.0,113.32595625000006,111.22795625000006,109.37245625000013,107.27445625000013
BREADTH_Q80,2024-01-24 21:00:00,2024-01,US30,SHORT,-0.5900171544306194,0.5900171544306194,0.15996215375382983,45.6291666666663,68.44374999999945,0.03,H1_CLOSE,1.0229999999999564,1.0229999999999564,0.0,111.22795625000006,112.25095625000002,107.27445625000013,108.29745625000008
BREADTH_Q80,2024-01-24 22:00:00,2024-01,US100,LONG,0.4354797222219738,0.4354797222219738,0.15996215375382983,38.71041666666664,58.065624999999955,0.03,STOP,-1.7419687499999985,-1.7419687499999985,0.0,112.25095625000002,110.50898750000002,108.29745625000008,106.55548750000008
BREADTH_Q80,2024-01-25 01:00:00,2024-01,US30,LONG,0.34354360954610647,0.34354360954610647,0.15996215375382983,51.59999999999976,77.39999999999964,0.02,H1_CLOSE,-0.3579999999998836,-0.3579999999998836,0.0,110.50898750000002,110.15098750000013,106.55548750000008,106.1974875000002
BREADTH_Q80,2024-01-25 14:00:00,2024-01,US30,SHORT,-0.215026107256542,0.215026107256542,0.15996215375382983,63.062500000000306,94.59375000000045,0.02,H1_CLOSE,0.9260000000000582,0.9040000000000582,0.022000000000000002,110.15098750000013,111.07698750000019,106.1974875000002,107.10148750000025
BREADTH_Q80,2024-01-25 16:00:00,2024-01,US30,LONG,0.2898043611018719,0.2898043611018719,0.15996215375382983,69.50833333333412,104.26250000000118,0.02,H1_CLOSE,1.59,1.58,0.01,111.07698750000019,112.66698750000019,107.10148750000025,108.68148750000024
BREADTH_Q80,2024-01-25 17:00:00,2024-01,US100,SHORT,-0.29722410385982195,0.29722410385982195,0.15996215375382983,48.15000000000009,72.22500000000014,0.03,H1_CLOSE,-1.1339999999999781,-1.1339999999999781,0.0,112.66698750000019,111.53298750000022,108.68148750000024,107.54748750000027
BREADTH_Q80,2024-01-25 18:00:00,2024-01,US100,LONG,0.7145239393377387,0.7145239393377387,0.15996215375382983,49.41458333333336,74.12187500000005,0.03,H1_CLOSE,0.5189999999999781,0.5189999999999781,0.0,111.53298750000022,112.0519875000002,107.54748750000027,108.06648750000025
BREADTH_Q80,2024-01-25 19:00:00,2024-01,US100,LONG,0.17487923880100206,0.17487923880100206,0.15996215375382983,47.01041666666682,70.51562500000023,0.03,STOP,-2.115468750000007,-2.1544687500000066,0.039,112.0519875000002,109.93651875000019,108.06648750000025,105.91201875000024
BREADTH_Q80,2024-01-25 20:00:00,2024-01,US30,SHORT,-0.16218522094105106,0.16218522094105106,0.15996215375382983,76.929166666668,115.393750000002,0.01,H1_CLOSE,-0.25299999999995637,-0.2649999999999563,0.012,109.93651875000019,109.68351875000023,105.91201875000024,105.64701875000029
BREADTH_Q80,2024-01-25 22:00:00,2024-01,US100,SHORT,-0.19373588996207497,0.19373588996207497,0.15996215375382983,49.756250000000215,74.63437500000032,0.02,H1_CLOSE,-0.6220000000000436,-0.6500000000000437,0.028000000000000004,109.68351875000023,109.06151875000019,105.64701875000029,104.99701875000024
BREADTH_Q80,2024-01-25 23:00:00,2024-01,US100,SHORT,-0.16011891854588506,0.16011891854588506,0.15996215375382983,48.19791666666682,72.29687500000023,0.03,H1_CLOSE,1.9979999999999563,1.955999999999956,0.042,109.06151875000019,111.05951875000015,104.99701875000024,106.9530187500002
BREADTH_Q80,2024-01-26 01:00:00,2024-01,US500,LONG,0.23226539177860003,0.23226539177860003,0.15996215375382983,8.656666666666752,12.985000000000127,0.17,H1_CLOSE,-0.688500000000031,-0.7735000000000309,0.085,111.05951875000015,110.37101875000012,106.9530187500002,106.17951875000017
BREADTH_Q80,2024-01-26 16:00:00,2024-01,US100,SHORT,-0.2261190810610558,0.2261190810610558,0.15996215375382983,51.79583333333343,77.69375000000014,0.02,H1_CLOSE,1.0170000000000436,0.9900000000000436,0.027000000000000003,110.37101875000012,111.38801875000016,106.17951875000017,107.16951875000021
BREADTH_Q80,2024-01-26 17:00:00,2024-01,US100,SHORT,-0.2802197064376394,0.2802197064376394,0.15996215375382983,51.05624999999994,76.58437499999991,0.02,STOP,-1.5316874999999983,-1.558687499999998,0.027000000000000003,111.38801875000016,109.85633125000015,107.16951875000021,105.6108312500002
BREADTH_Q80,2024-01-26 18:00:00,2024-01,US30,LONG,0.4575227901034228,0.4575227901034228,0.15996215375382983,74.89999999999964,112.34999999999945,0.01,H1_CLOSE,-0.24599999999998545,-0.25799999999998546,0.012,109.85633125000015,109.61033125000017,105.6108312500002,105.35283125000022
BREADTH_Q80,2024-01-26 20:00:00,2024-01,US100,SHORT,-0.5013728922365412,0.5013728922365412,0.15996215375382983,53.99166666666664,80.98749999999995,0.02,H1_CLOSE,0.11899999999994179,0.09099999999994178,0.028000000000000004,109.61033125000017,109.72933125000012,105.35283125000022,105.44383125000016
BREADTH_Q80,2024-01-29 16:00:00,2024-01,US100,LONG,0.16429033095284362,0.16429033095284362,0.15996215375382983,42.704166666666424,64.05624999999964,0.03,H1_CLOSE,0.3644999999999345,0.3524999999999345,0.012,109.72933125000012,110.09383125000005,105.44383125000016,105.7963312500001
BREADTH_Q80,2024-01-29 18:00:00,2024-01,US100,LONG,0.18241118156357655,0.18241118156357655,0.15996215375382983,40.36666666666648,60.54999999999973,0.03,H1_CLOSE,1.5089999999999781,1.466999999999978,0.042,110.09383125000005,111.60283125000002,105.7963312500001,107.26333125000008
BREADTH_Q80,2024-01-29 23:00:00,2024-01,US500,SHORT,-0.3013904432143029,0.3013904432143029,0.15996215375382983,6.739166666666733,10.1087500000001,0.22,H1_CLOSE,0.587400000000016,0.47740000000001603,0.11,111.60283125000002,112.19023125000004,107.26333125000008,107.7407312500001
BREADTH_Q80,2024-01-30 11:00:00,2024-01,US500,SHORT,-0.1857620233374075,0.1857620233374075,0.15996215375382983,6.56583333333333,9.848749999999995,0.22,H1_CLOSE,0.55,0.44,0.11,112.19023125000004,112.74023125000004,107.7407312500001,108.1807312500001
BREADTH_Q80,2024-01-30 17:00:00,2024-01,US500,SHORT,-0.21473181597870167,0.21473181597870167,0.15996215375382983,6.69083333333333,10.036249999999995,0.22,H1_CLOSE,1.265,1.155,0.11,112.74023125000004,114.00523125000004,108.1807312500001,109.3357312500001
BREADTH_Q80,2024-01-30 18:00:00,2024-01,US30,SHORT,-0.364676157958634,0.364676157958634,0.15996215375382983,47.82916666666612,71.74374999999918,0.03,STOP,-2.1523124999999754,-2.1733124999999753,0.021,114.00523125000004,111.85291875000006,109.3357312500001,107.16241875000011
BREADTH_Q80,2024-01-30 19:00:00,2024-01,US500,SHORT,-0.34322216311507076,0.34322216311507076,0.15996215375382983,6.732499999999997,10.098749999999995,0.22,H1_CLOSE,1.98,1.87,0.11,111.85291875000006,113.83291875000006,107.16241875000011,109.03241875000012
BREADTH_Q80,2024-01-30 20:00:00,2024-01,US100,SHORT,-0.18044627542499353,0.18044627542499353,0.15996215375382983,33.6916666666663,50.537499999999454,0.04,H1_CLOSE,0.011999999999970897,-0.04400000000002911,0.05600000000000001,113.83291875000006,113.84491875000003,109.03241875000012,108.9884187500001
BREADTH_Q80,2024-01-30 22:00:00,2024-01,US100,SHORT,-0.36404228118453597,0.36404228118453597,0.15996215375382983,35.46041666666633,53.1906249999995,0.04,H1_CLOSE,0.2439999999999418,0.2439999999999418,0.0,113.84491875000003,114.08891874999998,108.9884187500001,109.23241875000004
BREADTH_Q80,2024-01-30 23:00:00,2024-01,US500,SHORT,-0.16807637791736907,0.16807637791736907,0.15996215375382983,7.078333333333338,10.617500000000007,0.21,H1_CLOSE,4.141200000000054,4.036200000000053,0.105,114.08891874999998,118.23011875000003,109.23241875000004,113.26861875000009
BREADTH_Q80,2024-01-31 01:00:00,2024-01,US30,SHORT,-0.17383766349349097,0.17383766349349097,0.15996215375382983,42.52500000000024,63.787500000000364,0.03,H1_CLOSE,1.6020000000000436,1.5660000000000436,0.036,118.23011875000003,119.83211875000008,113.26861875000009,114.83461875000013
BREADTH_Q80,2024-01-31 02:00:00,2024-01,US100,SHORT,-0.20772542983042555,0.20772542983042555,0.15996215375382983,38.05624999999994,57.08437499999991,0.04,H1_CLOSE,-0.012000000000116416,-0.06800000000011643,0.05600000000000001,119.83211875000008,119.82011874999996,114.83461875000013,114.76661875000002
BREADTH_Q80,2024-01-31 10:00:00,2024-01,US30,SHORT,-0.16162098154188906,0.16162098154188906,0.15996215375382983,44.11249999999927,66.16874999999891,0.03,H1_CLOSE,-0.4320000000000436,-0.4680000000000436,0.036,119.82011874999996,119.38811874999992,114.76661875000002,114.29861874999997
BREADTH_Q80,2024-01-31 12:00:00,2024-01,US100,SHORT,-0.3156950430386881,0.3156950430386881,0.15996215375382983,39.760416666666366,59.640624999999545,0.04,H1_CLOSE,0.8360000000000583,0.7840000000000582,0.052000000000000005,119.38811874999992,120.22411874999997,114.29861874999997,115.08261875000004
BREADTH_Q80,2024-01-31 15:00:00,2024-01,US100,LONG,0.20854973135469426,0.20854973135469426,0.15996215375382983,42.07708333333297,63.115624999999454,0.03,H1_CLOSE,-0.6539999999999782,-0.6539999999999782,0.0,120.22411874999997,119.57011874999999,115.08261875000004,114.42861875000006
BREADTH_Q80,2024-01-31 16:00:00,2024-01,US100,SHORT,-0.2753191960688114,0.2753191960688114,0.15996215375382983,43.266666666666424,64.89999999999964,0.03,H1_CLOSE,1.1099999999999999,1.1099999999999999,0.0,119.57011874999999,120.68011874999999,114.42861875000006,115.53861875000005
BREADTH_Q80,2024-01-31 19:00:00,2024-01,US100,SHORT,-0.3753104092122437,0.3753104092122437,0.15996215375382983,47.541666666666664,71.3125,0.03,H1_CLOSE,-0.9194999999999345,-0.9224999999999345,0.003,120.68011874999999,119.76061875000006,115.53861875000005,114.61611875000013
BREADTH_Q80,2024-01-31 20:00:00,2024-01,US500,SHORT,-0.3813098858115901,0.3813098858115901,0.15996215375382983,7.940833333333406,11.91125000000011,0.2,H1_CLOSE,-0.15000000000000002,-0.25,0.1,119.76061875000006,119.61061875000006,114.61611875000013,114.36611875000013
BREADTH_Q80,2024-01-31 21:00:00,2024-01,US30,SHORT,-0.16263922280866858,0.16263922280866858,0.15996215375382983,51.99583333333218,77.99374999999827,0.03,STOP,-2.339812499999948,-2.339812499999948,0.0,119.61061875000006,117.2708062500001,114.36611875000013,112.02630625000018
BREADTH_Q80,2024-01-31 22:00:00,2024-01,US30,SHORT,-0.9803988773703112,0.9803988773703112,0.15996215375382983,57.16249999999885,85.74374999999827,0.02,H1_CLOSE,5.246000000000058,5.246000000000058,0.0,117.2708062500001,122.51680625000016,112.02630625000018,117.27230625000023
BREADTH_Q80,2024-01-31 23:00:00,2024-01,US30,SHORT,-0.32426562886995647,0.32426562886995647,0.15996215375382983,65.55416666666588,98.33124999999882,0.02,H1_CLOSE,-0.9659999999999127,-0.9899999999999127,0.024,122.51680625000016,121.55080625000025,117.27230625000023,116.28230625000032
BREADTH_Q80,2024-02-01 01:00:00,2024-02,US100,LONG,0.38055405478740423,0.38055405478740423,0.1766769767496423,56.302083333333336,84.453125,0.02,H1_CLOSE,0.020999999999985447,-0.0070000000000145545,0.028000000000000004,121.55080625000025,121.57180625000024,116.28230625000032,116.2753062500003
BREADTH_Q80,2024-02-01 11:00:00,2024-02,US100,LONG,0.22309430133297986,0.22309430133297986,0.1766769767496423,54.85833333333312,82.28749999999968,0.02,H1_CLOSE,-0.43600000000005823,-0.4640000000000582,0.028000000000000004,121.57180625000024,121.13580625000017,116.2753062500003,115.81130625000024
BREADTH_Q80,2024-02-01 16:00:00,2024-02,US30,LONG,0.20630649438610713,0.20630649438610713,0.1766769767496423,68.13750000000012,102.20625000000018,0.02,H1_CLOSE,-0.35000000000000003,-0.35000000000000003,0.0,121.13580625000017,120.78580625000018,115.81130625000024,115.46130625000025
BREADTH_Q80,2024-02-01 17:00:00,2024-02,US100,LONG,0.18326951087435323,0.18326951087435323,0.1766769767496423,51.743749999999785,77.61562499999968,0.03,H1_CLOSE,-0.22499999999999998,-0.22499999999999998,0.0,120.78580625000018,120.56080625000018,115.46130625000025,115.23630625000025
BREADTH_Q80,2024-02-01 18:00:00,2024-02,US100,LONG,0.5757714470416336,0.5757714470416336,0.1766769767496423,52.64374999999973,78.96562499999959,0.03,H1_CLOSE,1.5389999999999782,1.5389999999999782,0.0,120.56080625000018,122.09980625000016,115.23630625000025,116.77530625000023
BREADTH_Q80,2024-02-01 19:00:00,2024-02,US500,SHORT,-0.36879115751873487,0.36879115751873487,0.1766769767496423,10.234583333333338,15.351875000000007,0.15,STOP,-2.302781250000001,-2.377781250000001,0.075,122.09980625000016,119.79702500000016,116.77530625000023,114.39752500000023
BREADTH_Q80,2024-02-01 20:00:00,2024-02,US30,SHORT,-0.2463397462919349,0.2463397462919349,0.1766769767496423,81.25833333333382,121.88750000000073,0.01,H1_CLOSE,0.19099999999998546,0.17899999999998545,0.012,119.79702500000016,119.98802500000015,114.39752500000023,114.57652500000022
BREADTH_Q80,2024-02-01 21:00:00,2024-02,US100,LONG,0.2860104194323231,0.2860104194323231,0.1766769767496423,54.52083333333303,81.78124999999955,0.02,H1_CLOSE,1.16,1.16,0.0,119.98802500000015,121.14802500000015,114.57652500000022,115.73652500000021
BREADTH_Q80,2024-02-02 16:00:00,2024-02,US500,SHORT,-0.25296684774612865,0.25296684774612865,0.1766769767496423,11.569583333333336,17.354375000000005,0.13,H1_CLOSE,-1.641899999999896,-1.706899999999896,0.065,121.14802500000015,119.50612500000025,115.73652500000021,114.02962500000032
BREADTH_Q80,2024-02-02 17:00:00,2024-02,US30,LONG,0.44997863500491486,0.44997863500491486,0.1766769767496423,75.245833333334,112.868750000001,0.02,H1_CLOSE,2.171999999999971,2.151999999999971,0.02,119.50612500000025,121.67812500000022,114.02962500000032,116.1816250000003
BREADTH_Q80,2024-02-02 18:00:00,2024-02,US30,LONG,0.3154652111234184,0.3154652111234184,0.1766769767496423,76.44583333333382,114.66875000000073,0.02,H1_CLOSE,1.41,1.392,0.018000000000000002,121.67812500000022,123.08812500000022,116.1816250000003,117.57362500000029
BREADTH_Q80,2024-02-02 19:00:00,2024-02,US30,LONG,0.2143221180339583,0.2143221180339583,0.1766769767496423,76.2375000000008,114.35625000000118,0.02,H1_CLOSE,0.07599999999991269,0.06799999999991269,0.008,123.08812500000022,123.16412500000013,117.57362500000029,117.6416250000002
BREADTH_Q80,2024-02-02 21:00:00,2024-02,US30,SHORT,-0.248931901003101,0.248931901003101,0.1766769767496423,70.19583333333382,105.29375000000073,0.02,STOP,-2.1058750000000144,-2.1058750000000144,0.0,123.16412500000013,121.05825000000011,117.6416250000002,115.53575000000019
BREADTH_Q80,2024-02-02 22:00:00,2024-02,US30,SHORT,-0.43072540701538825,0.43072540701538825,0.1766769767496423,71.49166666666679,107.23750000000018,0.02,H1_CLOSE,2.2379999999998836,2.2379999999998836,0.0,121.05825000000011,123.29625,115.53575000000019,117.77375000000008
BREADTH_Q80,2024-02-05 03:00:00,2024-02,US100,LONG,0.2570516384152731,0.2570516384152731,0.1766769767496423,51.08125000000033,76.6218750000005,0.03,H1_CLOSE,-0.07049999999995635,-0.11249999999995636,0.042,123.29625,123.22575000000005,117.77375000000008,117.66125000000012
BREADTH_Q80,2024-02-05 14:00:00,2024-02,US30,SHORT,-0.3695330179662442,0.3695330179662442,0.1766769767496423,83.67916666666588,125.51874999999882,0.01,H1_CLOSE,0.6430000000000291,0.6310000000000291,0.012,123.22575000000005,123.86875000000008,117.66125000000012,118.29225000000015
BREADTH_Q80,2024-02-05 19:00:00,2024-02,US100,LONG,0.5176053559881963,0.5176053559881963,0.1766769767496423,46.375000000000306,69.56250000000045,0.03,H1_CLOSE,1.0679999999999563,1.0679999999999563,0.0,123.86875000000008,124.93675000000003,118.29225000000015,119.36025000000011
BREADTH_Q80,2024-02-05 20:00:00,2024-02,US100,LONG,0.22390100606322028,0.22390100606322028,0.1766769767496423,44.45833333333379,66.68750000000068,0.03,H1_CLOSE,0.05400000000008731,0.05400000000008731,0.0,124.93675000000003,124.99075000000012,119.36025000000011,119.4142500000002
BREADTH_Q80,2024-02-05 22:00:00,2024-02,US100,LONG,0.27521657146817624,0.27521657146817624,0.1766769767496423,42.55208333333379,63.82812500000068,0.03,H1_CLOSE,-1.155,-1.1564999999999999,0.0015,124.99075000000012,123.83575000000012,119.4142500000002,118.2577500000002
BREADTH_Q80,2024-02-05 23:00:00,2024-02,US500,SHORT,-0.20638835472970077,0.20638835472970077,0.1766769767496423,9.405416666666573,14.108124999999859,0.17,H1_CLOSE,-0.04759999999995671,-0.13259999999995672,0.085,123.83575000000012,123.78815000000016,118.2577500000002,118.12515000000025
BREADTH_Q80,2024-02-06 17:00:00,2024-02,US100,LONG,0.20666133677544557,0.20666133677544557,0.1766769767496423,43.43125000000009,65.14687500000014,0.03,H1_CLOSE,-0.47399999999997816,-0.47399999999997816,0.0,123.78815000000016,123.31415000000018,118.12515000000025,117.65115000000027
BREADTH_Q80,2024-02-06 19:00:00,2024-02,US100,LONG,0.5193342322086439,0.5193342322086439,0.1766769767496423,40.670833333333576,61.006250000000364,0.04,H1_CLOSE,0.2139999999999418,0.2139999999999418,0.0,123.31415000000018,123.52815000000012,117.65115000000027,117.86515000000021
BREADTH_Q80,2024-02-06 22:00:00,2024-02,US30,LONG,0.44438995414613486,0.44438995414613486,0.1766769767496423,57.21250000000085,85.81875000000127,0.02,H1_CLOSE,1.3459999999999128,1.3259999999999128,0.02,123.52815000000012,124.87415000000004,117.86515000000021,119.19115000000012
