period,open_time,close_time,direction,feature,volume,planned_risk,stressed_net,stressed_r,us100_entry_open,us100_exit_open,us30_entry_open,us30_exit_open,us500_entry_open,us500_exit_open,signed_us100_total_log_return,signed_peer_common_log_return,signed_relative_log_return,identity_error,reference_us100_lot,reference_us30_ideal_lot,reference_us30_selected_lot,reference_us30_realized_weight,reference_us30_absolute_weight_error,reference_us500_ideal_lot,reference_us500_selected_lot,reference_us500_realized_weight,reference_us500_absolute_weight_error,minimum_feasible_step_index,minimum_feasible_us100_lot,minimum_staircase_capital,minimum_us30_selected_lot,minimum_us30_realized_weight,minimum_us30_absolute_weight_error,minimum_us500_selected_lot,minimum_us500_realized_weight,minimum_us500_absolute_weight_error
P1_2022H2_2023,2022-10-28 17:00:00,2022-10-28 21:00:00,BUY,2.18246742,0.01,6.6536999999999997,2.0249999999999999,0.30434194508318679,11283.700000000001,11491.32,32459,32808.5,3838.8200000000002,3888.5700000000002,0.018232761299283213,0.011793163388055887,0.0064395979112273263,0,0.01,0.0017381465849225176,0.01,2.8766273474126396,2.3766273474126396,0.014696833922924231,0.01,0.34020932850040325,0.15979067149959675,6,0.059999999999999998,850,0.01,0.47943789123543995,0.02056210876456005,0.089999999999999997,0.51031399275060485,0.01031399275060485
P1_2022H2_2023,2022-10-31 17:00:00,2022-10-31 21:00:00,SELL,-1.6604205599999999,0.01,6.7347000000000001,-0.52500000000000002,-0.07795447458684128,11389.299999999999,11437.5,32634.599999999999,32831.599999999999,3867.4699999999998,3883.4699999999998,-0.0042231124499218405,-0.0050734641885019135,0.00085035173858007303,0,0.01,0.0017449731266814977,0.01,2.8653736401710379,2.3653736401710379,0.014724483964969347,0.01,0.33957047404142487,0.16042952595857513,6,0.059999999999999998,850,0.01,0.47756227336183965,0.022437726638160349,0.089999999999999997,0.50935571106213728,0.0093557110621372841
P1_2022H2_2023,2022-11-01 17:00:00,2022-11-01 21:00:00,SELL,-1.32317478,0.01,6.7167000000000003,1.575,0.2344901514136406,11480.200000000001,11319.450000000001,32881.5,32703.049999999999,3893.9000000000001,3864.02,0.014101327320220517,0.0065724888131305191,0.007528838507089998,0,0.01,0.0017456928668096042,0.01,2.8641922614588595,2.3641922614588595,0.014741261973856546,0.01,0.33918398634170133,0.16081601365829867,6,0.059999999999999998,850,0.01,0.4773653769098099,0.022634623090190098,0.089999999999999997,0.50877597951255205,0.0087759795125520457
P1_2022H2_2023,2022-11-02 17:00:00,2022-11-02 21:00:00,SELL,-0.64965108999999999,0.01,6.6440999999999999,0.25200000000000727,0.037928387592000012,11248.1,11218.700000000001,32546.049999999999,32710,3837.0700000000002,3845.5,0.0026171966440976979,-0.0036097055115879304,0.0062269021556856288,4.3368086899420177e-19,0.01,0.0017280284397031285,0.01,2.8934708973071008,2.3934708973071008,0.014657147250375938,0.01,0.34113050204034456,0.15886949795965544,6,0.059999999999999998,850,0.01,0.48224514955118353,0.017754850448816473,0.089999999999999997,0.51169575306051696,0.011695753060516956
P1_2022H2_2023,2022-11-03 17:00:00,2022-11-03 21:00:00,SELL,-1.32092363,0.01,6.6144999999999996,-0.375,-0.056693627636253685,10695.049999999999,10748.42,31809.5,32058.049999999999,3701.5,3732.3200000000002,-0.0049777494220910514,-0.0080376079413549129,0.0030598585192638614,0,0.01,0.0016811094169980666,0.01,2.9742263944535092,2.4742263944535092,0.014446913413481021,0.01,0.34609468866438214,0.15390531133561786,6,0.059999999999999998,850,0.01,0.49570439907558489,0.0042956009244151105,0.089999999999999997,0.51914203299657313,0.019142032996573133
P1_2022H2_2023,2022-11-04 17:00:00,2022-11-04 21:00:00,SELL,-1.0906680099999999,0.01,6.7041000000000004,1.5549999999999999,0.231947614146567,10813.950000000001,10657.049999999999,32313.049999999999,32003.049999999999,3760.75,3716.3699999999999,0.014615322333383756,0.010755491407010563,0.0038598309263731933,0,0.01,0.0016733100094234374,0.01,2.988089458523481,2.488089458523481,0.014377384830153562,0.01,0.34776839175324464,0.15223160824675536,6,0.059999999999999998,850,0.01,0.49801490975391355,0.0019850902460864517,0.089999999999999997,0.52165258762986699,0.021652587629866993
P1_2022H2_2023,2022-11-07 17:00:00,2022-11-07 21:00:00,SELL,-0.73845839000000002,0.01,6.7709000000000001,-0.55500000000000005,-0.081968423695520543,10855.049999999999,10907.42,32478.049999999999,32744.049999999999,3772.1700000000001,3790.1700000000001,-0.0048128820938793749,-0.0064586149629687296,0.0016457328690893547,0,0.01,0.001671136352090104,0.01,2.9919760848637273,2.4919760848637273,0.014388336156641932,0.01,0.34750369643622092,0.15249630356377908,6,0.059999999999999998,850,0.01,0.49866268081062126,0.0013373191893787384,0.089999999999999997,0.52125554465433144,0.021255544654331437
P1_2022H2_2023,2022-11-08 17:00:00,2022-11-08 21:00:00,SELL,-1.4365910099999999,0.01,6.7412000000000001,0.185,0.027443185189580489,11039.4,11017.85,33026.050000000003,33074.050000000003,3815.2199999999998,3818.1199999999999,0.0019540066741543668,-0.0011060838452406027,0.0030600905193949694,0,0.01,0.0016713170360972626,0.01,2.9916526260485172,2.4916526260485172,0.014467579851227454,0.01,0.34560030436436762,0.15439969563563238,6,0.059999999999999998,850,0.01,0.49860877100808632,0.0013912289919136844,0.089999999999999997,0.51840045654655142,0.018400456546551425
P1_2022H2_2023,2022-11-09 17:00:00,2022-11-09 21:00:00,SELL,-0.65868861000000001,0.01,6.8433999999999999,0.93499999999999994,0.13662799193383404,10950.4,10852.85,32895.550000000003,32684.549999999999,3795.3699999999999,3770.2199999999998,0.0089482669706168264,0.0065417243421077853,0.002406542628509041,0,0.01,0.0016644196555461149,0.01,3.0040500803623615,2.5040500803623615,0.014425997992290608,0.01,0.34659647136177668,0.15340352863822332,6,0.059999999999999998,850,0.01,0.50067501339372689,0.00067501339372688651,0.089999999999999997,0.51989470704266505,0.01989470704266505
P1_2022H2_2023,2022-11-10 17:00:00,2022-11-10 21:00:00,BUY,3.6653041399999999,0.01,6.8807999999999998,0.46499999999999997,0.067579351238228114,11427.1,11476.1,33429.550000000003,33522.550000000003,3907.5700000000002,3922.8200000000002,0.0042788845891515489,0.0033365964147731085,0.0009422881743784404,0,0.01,0.0017091315916606714,0.01,2.9254622782683275,2.4254622782683275,0.014621747019247256,0.01,0.34195640188674298,0.15804359811325702,6,0.059999999999999998,850,0.01,0.4875770463780546,0.012422953621945398,0.089999999999999997,0.51293460283011438,0.012934602830114383
P1_2022H2_2023,2022-11-14 17:00:00,2022-11-14 21:00:00,SELL,-1.99066269,0.01,7.1440000000000001,-1.5149999999999999,-0.21206606942889136,11719,11867.950000000001,33802.550000000003,33981.550000000003,3982.1700000000001,4012.4200000000001,-0.012630033133461281,-0.0064245702791776872,-0.0062054628542835936,0,0.01,0.001733449103691881,0.01,2.884422732315044,2.384422732315044,0.014714339166836172,0.01,0.33980459083539549,0.16019540916460451,6,0.059999999999999998,850,0.01,0.48073712205250735,0.019262877947492651,0.089999999999999997,0.50970688625309335,0.0097068862530933497
P1_2022H2_2023,2022-11-15 17:00:00,2022-11-15 21:00:00,SELL,-0.89598507999999999,0.01,7.0834000000000001,1.8550000000000002,0.26187988818928765,12008.6,11820.200000000001,33909.550000000003,33474.550000000003,4027.9000000000001,3975.1500000000001,0.015813127463165648,0.013046951048502311,0.0027661764146633371,0,0.01,0.001770681120805201,0.01,2.823772129973519,2.323772129973519,0.014906775242682292,0.01,0.33541795046883066,0.16458204953116934,6,0.059999999999999998,850,0.01,0.47062868832891985,0.029371311671080147,0.089999999999999997,0.50312692570324602,0.0031269257032460196
P1_2022H2_2023,2022-11-16 17:00:00,2022-11-16 21:00:00,SELL,-2.14800784,0.01,7.1281999999999996,0.35499999999999998,0.049802194102297914,11756.25,11717.299999999999,33619.550000000003,33574.550000000003,3973.1500000000001,3962.02,0.0033186318854529938,0.0020723191283614113,0.0012463127570915824,0,0.01,0.0017484246517279378,0.01,2.8597171717171719,2.3597171717171719,0.014794621396121465,0.01,0.33796065922381713,0.16203934077618287,6,0.059999999999999998,850,0.01,0.47661952861952867,0.023380471380471335,0.089999999999999997,0.50694098883572569,0.0069409888357256921
P1_2022H2_2023,2022-11-18 17:00:00,2022-11-18 21:00:00,SELL,-1.43728188,0.01,7.1529999999999996,1.0850000000000002,0.15168460785684332,11730.25,11619.200000000001,33675.550000000003,33612.550000000003,3966.27,3946.5700000000002,0.0095120730733637155,0.0034259024113898646,0.0060861706619738509,0,0.01,0.0017416567806613403,0.01,2.8708296924617978,2.3708296924617978,0.014787508162580966,0.01,0.33812322840519171,0.16187677159480829,6,0.059999999999999998,850,0.01,0.4784716154102997,0.0215283845897003,0.089999999999999997,0.50718484260778762,0.0071848426077876226
P1_2022H2_2023,2022-11-22 17:00:00,2022-11-22 21:00:00,SELL,-5.1786561100000004,0.01,7.1661999999999999,-1.5449999999999999,-0.21559543412129162,11528.200000000001,11679.02,33933.550000000003,34046.550000000003,3966.9699999999998,3993.52,-0.012997862160467003,-0.0049974868833284076,-0.0080003752771385956,0,0.01,0.0016986433780137946,0.01,2.9435254419597161,2.4435254419597161,0.014530233402319657,0.01,0.34411009524470426,0.15588990475529574,6,0.059999999999999998,850,0.01,0.4905875736599527,0.0094124263400472974,0.089999999999999997,0.51616514286705639,0.016165142867056392
P1_2022H2_2023,2022-11-23 17:00:00,2022-11-23 21:00:00,BUY,1.2058383699999999,0.01,7.1967999999999996,-0.30799999999999272,-0.042796798577144392,11811,11790.049999999999,34215.5,34138,4020.75,4016.8200000000002,-0.0017753452073196463,-0.0016227660044961551,-0.0001525792028234912,0,0.01,0.0017259721471263023,0.01,2.8969181271695881,2.3969181271695881,0.014687558291363551,0.01,0.34042418084836173,0.15957581915163827,6,0.059999999999999998,850,0.01,0.48281968786159801,0.017180312138401987,0.089999999999999997,0.51063627127254263,0.01063627127254263
P1_2022H2_2023,2022-11-28 17:00:00,2022-11-28 21:00:00,BUY,1.75967428,0.01,7.2359,-1.3049999999999999,-0.18035075111596346,11741.32,11613.200000000001,34222.550000000003,33930.550000000003,4006.9699999999998,3973.7199999999998,-0.010971862001299938,-0.0084508280312822273,-0.0025210339700177109,0,0.01,0.0017154361670886592,0.01,2.9147106117540447,2.4147106117540447,0.01465112042266351,0.01,0.34127082815220089,0.15872917184779911,6,0.059999999999999998,850,0.01,0.48578510195900748,0.014214898040992519,0.089999999999999997,0.51190624222830139,0.011906242228301389
P1_2022H2_2023,2022-11-29 17:00:00,2022-11-29 21:00:00,SELL,-2.9794277600000001,0.01,7.1859000000000002,0.53500000000000003,0.074451356127972837,11565.299999999999,11509.92,33830,33867.550000000003,3964.1199999999999,3957.9200000000001,0.0047999634523908912,0.00022795384661489779,0.0045720096057759937,0,0.01,0.0017093260419745787,0.01,2.9251294821578346,2.4251294821578346,0.014587474647588871,0.01,0.34275980735475953,0.15724019264524047,6,0.059999999999999998,850,0.01,0.48752158035963911,0.012478419640360894,0.089999999999999997,0.51413971103213929,0.01413971103213929
P1_2022H2_2023,2022-11-30 17:00:00,2022-11-30 21:00:00,BUY,3.6249881799999999,0.01,7.1996000000000002,1.8350000000000002,0.25487527084838046,11553.799999999999,11742.200000000001,33791.5,34051.550000000003,3958.9699999999998,4003.2199999999998,0.016174803183631715,0.0093907040679408367,0.0067840991156908788,0,0.01,0.0017095719337703269,0.01,2.924708753829909,2.424708753829909,0.014591926688002183,0.01,0.34265523031383616,0.15734476968616384,6,0.059999999999999998,850,0.01,0.48745145897165154,0.012548541028348459,0.089999999999999997,0.51398284547075412,0.013982845470754124
P1_2022H2_2023,2022-12-01 17:00:00,2022-12-01 21:00:00,BUY,3.2003875800000001,0.01,7.4641999999999999,-0.87300000000001088,-0.11695828086064292,12099.049999999999,12039.450000000001,34545.550000000003,34366.550000000003,4097,4077.02,-0.0049381793496009992,-0.0050418523306464524,0.00010367298104545317,0,0.01,0.0017511734507049386,0.01,2.8552283030485865,2.3552283030485865,0.014765743226751281,0.01,0.33862162731784728,0.16137837268215272,6,0.059999999999999998,850,0.01,0.47587138384143113,0.024128616158568872,0.089999999999999997,0.50793244097677082,0.0079324409767708159
P1_2022H2_2023,2022-12-02 17:00:00,2022-12-02 21:00:00,BUY,1.3632593200000001,0.01,7.4292999999999996,0.59499999999999997,0.080088299032210306,11860.1,11922.219999999999,34125.050000000003,34306.050000000003,4035.7199999999998,4057.5700000000002,0.0052240606698891901,0.0053447762734869855,-0.00012071560359779542,0,0.01,0.0017377410436028664,0.01,2.8772986737042694,2.3772986737042694,0.014693908398005809,0.01,0.34027706343116837,0.15972293656883163,6,0.059999999999999998,850,0.01,0.47954977895071155,0.020450221049288453,0.089999999999999997,0.5104155951467525,0.010415595146752499
P1_2022H2_2023,2022-12-05 17:00:00,2022-12-05 21:00:00,BUY,1.24934064,0.01,7.6138000000000003,-1.4885000000000037,-0.19550027581496804,11923.9,11771.82,34152.5,33938.050000000003,4038.8699999999999,3997.5700000000002,-0.01283624959871028,-0.0082886296583766332,-0.004547619940333647,0,0.01,0.0017456847961349828,0.01,2.8642055032330029,2.3642055032330029,0.014761430796237563,0.01,0.33872055283925562,0.16127944716074438,6,0.059999999999999998,850,0.01,0.47736758387216716,0.022632416127832844,0.089999999999999997,0.50808082925888343,0.0080808292588834263
P1_2022H2_2023,2022-12-06 17:00:00,2022-12-06 21:00:00,SELL,-6.3335926300000001,0.01,7.4398999999999997,0.875,0.11760910764929637,11656,11566.049999999999,33890.599999999999,33548.050000000003,3976.8699999999999,3937.8699999999999,0.0077469861504857072,0.010007030010750559,-0.0022600438602648513,0,0.01,0.0017196508766442614,0.01,2.9075669183253261,2.4075669183253261,0.014654741040064171,0.01,0.34118651338366507,0.15881348661633493,6,0.059999999999999998,850,0.01,0.48459448638755431,0.015405513612445687,0.089999999999999997,0.51177977007549758,0.011779770075497575
P1_2022H2_2023,2022-12-07 17:00:00,2022-12-07 21:00:00,SELL,-1.58633164,0.01,7.4814999999999996,-0.38500000000000001,-0.051460268662701335,11466.200000000001,11501.200000000001,33581.050000000003,33610.050000000003,3932.5700000000002,3934.7199999999998,-0.0030478005427841044,-0.00070488824510155285,-0.0023429122976825513,4.3368086899420177e-19,0.01,0.0017072426264217468,0.01,2.9286991331042547,2.4286991331042547,0.014578507184868928,0.01,0.34297064415412259,0.15702935584587741,6,0.059999999999999998,850,0.01,0.48811652218404245,0.011883477815957555,0.089999999999999997,0.51445596623118384,0.014455966231183837
P1_2022H2_2023,2022-12-12 17:00:00,2022-12-12 21:00:00,SELL,-1.2727556099999999,0.01,7.5065999999999997,-0.115,-0.015319851863693284,11598.549999999999,11606.42,33668.050000000003,33830.050000000003,3951.1700000000001,3964.6700000000001,-0.00067830299300082554,-0.0041055150611717653,0.0034272120681709396,1.0842021724855044e-19,0.01,0.0017224861552718378,0.01,2.9027809510671596,2.4027809510671596,0.014677361389158148,0.01,0.34066068603403016,0.15933931396596984,6,0.059999999999999998,850,0.01,0.48379682517786005,0.016203174822139954,0.089999999999999997,0.51099102905104521,0.010991029051045209
P1_2022H2_2023,2022-12-15 17:00:00,2022-12-15 21:00:00,SELL,-0.67398672000000004,0.01,7.4166999999999996,1.3750000000000002,0.18539242520258339,11459.35,11319.35,33361.599999999999,33106.599999999999,3917.0700000000002,3887.27,0.012292340023603779,0.0076548466349824831,0.0046374933886212961,0,0.01,0.0017174461057023645,0.01,2.9112995065165124,2.4112995065165124,0.014627451130564427,0.01,0.34182305279095238,0.15817694720904762,6,0.059999999999999998,850,0.01,0.48521658441941873,0.014783415580581272,0.089999999999999997,0.51273457918642851,0.012734579186428507
P1_2022H2_2023,2022-12-19 17:00:00,2022-12-19 21:00:00,SELL,-4.4800988100000003,0.01,7.7332999999999998,0.73499999999999999,0.095043513118591022,11159.549999999999,11082.65,32948.050000000003,32718.049999999999,3841.9499999999998,3816.3200000000002,0.0069148111618217581,0.0068493039665076839,6.5507195314074181e-05,0,0.01,0.0016935068994978458,0.01,2.9524532799261625,2.4524532799261625,0.014523288954827627,0.01,0.344274634729895,0.155725365270105,6,0.059999999999999998,850,0.01,0.49207554665436043,0.0079244533456395705,0.089999999999999997,0.51641195209484247,0.016411952094842475
P1_2022H2_2023,2022-12-20 17:00:00,2022-12-20 21:00:00,BUY,0.59396497000000004,0.01,7.6992000000000003,0.125,0.016235453034081464,11061.75,11077.549999999999,32804.5,32934.5,3817.8699999999999,3829.8699999999999,0.0014273263095393428,0.0035466120160663433,-0.0021192857065270004,2.1684043449710089e-19,0.01,0.0016860110655550307,0.01,2.9655795873166544,2.4655795873166544,0.014486808089327296,0.01,0.34514159152032903,0.15485840847967097,6,0.059999999999999998,850,0.01,0.49426326455277581,0.0057367354472241949,0.089999999999999997,0.51771238728049362,0.017712387280493624
P1_2022H2_2023,2022-12-21 17:00:00,2022-12-21 21:00:00,BUY,0.63106757999999996,0.01,7.6638000000000002,1.175,0.15331819723896761,11124.5,11244.799999999999,33153.050000000003,33369.050000000003,3848.9000000000001,3882.2199999999998,0.010755916348510895,0.0075569335053211652,0.0031989828431897294,0,0.01,0.0016777491060400173,0.01,2.9801833790282708,2.4801833790282708,0.014451531606433006,0.01,0.34598408917254708,0.15401591082745292,6,0.059999999999999998,850,0.01,0.49669722983804515,0.0033027701619548488,0.089999999999999997,0.51897613375882057,0.018976133758820568
P1_2022H2_2023,2022-12-22 17:00:00,2022-12-22 21:00:00,SELL,-2.5742860599999999,0.01,7.6795,2.1749999999999998,0.28322156390389996,11020.4,10799.15,33056.050000000003,32629.049999999999,3830.9200000000001,3769.6700000000001,0.020280673377507049,0.014559564201753958,0.0057211091757530912,0,0.01,0.001666926326648223,0.01,2.9995326848390262,2.4995326848390262,0.014383490127697783,0.01,0.34762077601538971,0.15237922398461029,6,0.059999999999999998,850,0.01,0.49992211413983778,7.7885860162218989e-05,0.089999999999999997,0.52143116402308454,0.021431164023084537
P1_2022H2_2023,2022-12-23 17:00:00,2022-12-23 21:00:00,SELL,-3.2960837299999999,0.01,7.5026000000000002,-1.0510000000000037,-0.14008477061285471,10837.200000000001,10937.42,32849.5,33109.050000000003,3805.5999999999999,3832.2199999999998,-0.0092052773086525111,-0.0074203691965504127,-0.0017849081121020984,0,0.01,0.0016495228237872724,0.01,3.0311796404975451,2.5311796404975451,0.014238490645364728,0.01,0.35116081644705266,0.14883918355294734,6,0.059999999999999998,850,0.01,0.50519660674959099,0.0051966067495909929,0.089999999999999997,0.52674122467057904,0.026741224670579045
