record_id,period,component,book,birth_server,final_server,weekday,state,planned_risk_usd,actual_net_usd,stressed_net_usd,stressed_r,stop,centered_stressed_r,centered_stop,source_path,source_birth_row,source_final_row
L2017,P4_2026_YTD,Return,US30_BOOK,2026-03-27T16:00:00,2026-03-27T16:58:37,Friday,OTHER_WEEK,6.2978,-3.15,-3.170999999999985,-0.5035091619295604,1,-0.5668215722543772,0.7419354838709677,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1024,1026
L2018,P4_2026_YTD,Passive,US100_BOOK,2026-03-27T13:00:11,2026-03-27T17:00:00,Friday,OTHER_WEEK,6.2978,-2.51,-2.5559999999999854,-0.40585601321096026,0,-0.41502374442682255,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1020,1027
L2019,P4_2026_YTD,RC4,US30_BOOK,2026-03-30T13:00:00,2026-03-30T14:26:49,Monday,OTHER_WEEK,6.0688,-3.08,-3.1009999999999853,-0.5109741629317138,1,-0.5398695105861884,0.65625,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1032,1034
L2020,P4_2026_YTD,Passive,US100_BOOK,2026-03-30T16:00:24,2026-03-30T16:45:00,Monday,OTHER_WEEK,5.9447,1.21,1.2039999999999782,0.20253334903358927,0,0.193365617817727,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1045,1046
L2021,P4_2026_YTD,Pressure,US30_BOOK,2026-03-30T15:00:00,2026-03-30T19:00:00,Monday,OTHER_WEEK,5.9447,1.16,1.1390000000000144,0.19159923965885822,0,0.026569609420483697,-0.10714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1038,1052
L2022,P4_2026_YTD,Cross,US100_BOOK,2026-03-30T17:00:00,2026-03-30T21:00:00,Monday,OTHER_WEEK,5.9929,0.9,0.8940000000000146,0.1491765255552428,0,0.14216460939964684,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1050,1053
L2023,P4_2026_YTD,RC16,US30_BOOK,2026-03-31T13:30:00,2026-03-31T17:30:00,Tuesday,OTHER_WEEK,6.0742,1.73,1.7090000000000145,0.2813539231503761,0,0.10484015192213353,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1058,1070
L2024,P4_2026_YTD,Pressure,US30_BOOK,2026-03-31T15:00:00,2026-03-31T19:00:00,Tuesday,OTHER_WEEK,6.0742,-0.74,-0.7609999999999855,-0.12528398801488022,0,-0.29031361825325475,-0.10714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1063,1071
L2025,P4_2026_YTD,Cross,US100_BOOK,2026-03-31T17:00:00,2026-03-31T21:00:00,Tuesday,OTHER_WEEK,6.0742,1.92,1.9090000000000145,0.31428006980343326,0,0.3072681536478373,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1068,1072
L2026,P4_2026_YTD,Pressure,US30_BOOK,2026-04-01T15:00:00,2026-04-01T19:00:00,Wednesday,OTHER_WEEK,6.1885,0.63,0.6089999999999418,0.09840833804636694,0,-0.06662129219200759,-0.10714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1077,1079
L2027,P4_2026_YTD,Passive,US100_BOOK,2026-04-02T14:58:46,2026-04-02T16:30:00,Thursday,OTHER_WEEK,6.2128,0.63,0.6240000000000145,0.10043780582024443,0,0.09127007460438216,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1096,1103
L2028,P4_2026_YTD,RC4,US30_BOOK,2026-04-02T13:00:00,2026-04-02T17:28:52,Thursday,OTHER_WEEK,6.2128,-0.81,-0.8310000000000582,-0.133756116404851,1,-0.1626514640593255,0.65625,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1084,1112
L2029,P4_2026_YTD,RC16,US30_BOOK,2026-04-02T13:30:00,2026-04-02T17:30:00,Thursday,OTHER_WEEK,6.2128,1.52,1.4989999999999417,0.24127607519957858,0,0.064762303971336,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1089,1115
L2030,P4_2026_YTD,Cross,US100_BOOK,2026-04-02T17:00:00,2026-04-02T21:00:00,Thursday,OTHER_WEEK,6.2378,1.9300000000000002,1.9240000000000148,0.3084420789380895,0,0.30143016278249357,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1107,1118
L2031,P4_2026_YTD,RC4,US30_BOOK,2026-04-03T13:00:00,2026-04-06T03:30:00,Friday,OTHER_WEEK,6.3415,-0.94,-0.9659999999999854,-0.15232989040447614,0,-0.18122523805895066,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1123,1129
L2032,P4_2026_YTD,Passive,US100_BOOK,2026-04-06T12:19:26,2026-04-06T14:00:00,Monday,OTHER_WEEK,6.3028,0.71,0.6990000000000145,0.11090309068985442,0,0.10173535947399215,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1135,1136
L2033,P4_2026_YTD,Cross,US100_BOOK,2026-04-06T17:00:00,2026-04-06T21:00:00,Monday,OTHER_WEEK,6.3308,-1.5,-1.5259999999999854,-0.2410437859354245,0,-0.24805570209102046,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1146,1148
L2034,P4_2026_YTD,Passive,US100_BOOK,2026-04-07T12:17:10,2026-04-07T14:00:00,Tuesday,OTHER_WEEK,6.2698,1.77,1.7539999999999782,0.2797537401511975,0,0.27058600893533524,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1155,1156
L2035,P4_2026_YTD,Return,US30_BOOK,2026-04-07T16:00:00,2026-04-07T18:05:57,Tuesday,OTHER_WEEK,6.3399,-3.17,-3.191000000000058,-0.5033202416441991,1,-0.5666326519690159,0.7419354838709677,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1166,1168
L2036,P4_2026_YTD,Passive,US100_BOOK,2026-04-07T14:32:16,2026-04-07T18:30:00,Tuesday,OTHER_WEEK,6.3399,-1.48,-1.4910000000000219,-0.23517721099702232,0,-0.2443449422128846,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1162,1169
L2037,P4_2026_YTD,RC16,US30_BOOK,2026-04-08T13:30:00,2026-04-08T17:30:00,Wednesday,OTHER_WEEK,6.1526,0.01,-0.010999999999985447,-0.0017878620420611526,0,-0.17830163327030374,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1174,1186
L2038,P4_2026_YTD,Pressure,US30_BOOK,2026-04-08T15:00:00,2026-04-08T19:00:00,Wednesday,OTHER_WEEK,6.1526,-0.45,-0.47099999999998543,-0.07655300198289917,0,-0.24158263222127369,-0.10714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1179,1187
L2039,P4_2026_YTD,Cross,US100_BOOK,2026-04-08T17:00:00,2026-04-08T21:00:00,Wednesday,OTHER_WEEK,6.1526,-0.12,-0.12599999999998546,-0.02047914702727066,0,-0.027491063182866614,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1184,1188
L2040,P4_2026_YTD,RC4,US30_BOOK,2026-04-09T13:00:00,2026-04-09T19:00:00,Thursday,OTHER_WEEK,6.1283,3.24,3.219000000000015,0.5252680188633088,0,0.4963726712088342,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1193,1201
L2041,P4_2026_YTD,Cross,US100_BOOK,2026-04-09T17:00:00,2026-04-09T21:00:00,Thursday,OTHER_WEEK,6.1283,-1.9100000000000001,-1.916000000000022,-0.3126478795098187,0,-0.31965979566541464,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1198,1202
L2042,P4_2026_YTD,RC16,US30_BOOK,2026-04-10T13:30:00,2026-04-10T17:30:00,Friday,OTHER_WEEK,6.1804,-0.56,-0.5809999999999855,-0.09400686039738294,0,-0.2705206316256255,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1207,1223
L2043,P4_2026_YTD,Passive,US100_BOOK,2026-04-10T15:45:09,2026-04-10T18:45:00,Friday,OTHER_WEEK,6.1804,0.13,0.12400000000001456,0.020063426315451195,0,0.010895695099588917,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1217,1224
L2044,P4_2026_YTD,Cross,US100_BOOK,2026-04-10T17:00:00,2026-04-10T21:00:00,Friday,OTHER_WEEK,6.1804,-0.38,-0.3959999999999855,-0.06407352274933427,0,-0.07108543890493021,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1221,1225
L2045,P4_2026_YTD,RC16,US30_BOOK,2026-04-13T13:30:00,2026-04-13T17:30:00,Monday,STANDARD_EXPIRATION_WEEK,6.1463,0.24,0.21900000000001454,0.03563119275011219,0,-0.1408825784781304,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1230,1237
L2046,P4_2026_YTD,Return,US30_BOOK,2026-04-13T16:00:00,2026-04-13T22:00:00,Monday,STANDARD_EXPIRATION_WEEK,6.1463,5.36,5.339000000000015,0.8686526853554194,0,0.8053402750306026,-0.25806451612903225,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1235,1238
L2047,P4_2026_YTD,RC16,US30_BOOK,2026-04-14T13:30:00,2026-04-14T17:30:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.3686,1.79,1.7690000000000146,0.27776905442326644,0,0.10125528319502386,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1249,1256
L2048,P4_2026_YTD,Cross,US100_BOOK,2026-04-14T17:00:00,2026-04-14T21:00:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.3686,-2.37,-2.3759999999999857,-0.3730804258392717,0,-0.38009234199486763,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1254,1257
L2049,P4_2026_YTD,Cross,US100_BOOK,2026-04-15T17:00:00,2026-04-15T21:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.3444,1.2,1.1940000000000146,0.1881974654813717,0,0.18118554932577574,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1262,1264
L2050,P4_2026_YTD,Passive,US100_BOOK,2026-04-16T13:45:27,2026-04-16T16:30:00,Thursday,STANDARD_EXPIRATION_WEEK,6.3921,0.6,0.5940000000000145,0.09292720702116902,0,0.08375947580530674,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1276,1277
L2051,P4_2026_YTD,RC4,US30_BOOK,2026-04-16T13:00:00,2026-04-16T19:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.3921,-0.77,-0.7909999999999855,-0.12374649958542348,0,-0.15264184723989802,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1269,1284
L2052,P4_2026_YTD,Cross,US100_BOOK,2026-04-16T17:00:00,2026-04-16T21:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.4159,-1.3900000000000001,-1.3959999999999855,-0.2175844386602013,0,-0.22459635481579726,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1282,1285
L2053,P4_2026_YTD,Passive,US100_BOOK,2026-04-17T13:07:24,2026-04-17T17:00:00,Friday,STANDARD_EXPIRATION_WEEK,6.3284,-1.88,-1.8860000000000217,-0.2980216168383828,0,-0.3071893480542451,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1297,1303
L2054,P4_2026_YTD,RC16,US30_BOOK,2026-04-17T13:30:00,2026-04-17T17:30:00,Friday,STANDARD_EXPIRATION_WEEK,6.3284,7.8100000000000005,7.789000000000015,1.2308008343341152,0,1.0542870631058727,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1301,1308
L2055,P4_2026_YTD,RC4,US30_BOOK,2026-04-17T13:00:00,2026-04-17T19:00:00,Friday,STANDARD_EXPIRATION_WEEK,6.3284,9.15,9.129000000000016,1.4425447190443106,0,1.4136493713898362,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1295,1309
L2056,P4_2026_YTD,RC16,US30_BOOK,2026-04-20T13:30:00,2026-04-20T17:30:00,Monday,OTHER_WEEK,6.9297,2.23,2.2090000000000147,0.31877281844813116,0,0.14225904721988858,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1314,1321
L2057,P4_2026_YTD,Cross,US100_BOOK,2026-04-20T17:00:00,2026-04-20T21:00:00,Monday,OTHER_WEEK,6.9297,0.75,0.7440000000000145,0.10736395514957567,0,0.10035203899397972,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1319,1322
L2058,P4_2026_YTD,Cross,US100_BOOK,2026-04-21T17:00:00,2026-04-21T21:00:00,Tuesday,OTHER_WEEK,7.0478,1.38,1.3739999999999781,0.1949544538721272,0,0.18794253771653124,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1327,1329
L2059,P4_2026_YTD,Cross,US100_BOOK,2026-04-22T17:00:00,2026-04-22T21:00:00,Wednesday,OTHER_WEEK,7.1028,-1.6600000000000001,-1.6659999999999855,-0.23455538660809616,0,-0.24156730276369212,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1334,1336
L2060,P4_2026_YTD,Passive,US100_BOOK,2026-04-23T15:00:48,2026-04-23T17:15:00,Thursday,OTHER_WEEK,7.0361,0.5,0.4939999999999782,0.07020934892909114,0,0.061041617713228864,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1343,1349
L2061,P4_2026_YTD,Cross,US100_BOOK,2026-04-23T17:00:00,2026-04-23T21:00:00,Thursday,OTHER_WEEK,7.0361,1.34,1.3339999999999783,0.1895936669461745,0,0.18258175079057853,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1347,1350
L2062,P4_2026_YTD,Passive,US100_BOOK,2026-04-24T14:15:49,2026-04-24T16:30:00,Friday,OTHER_WEEK,7.1092,0.78,0.7740000000000146,0.10887300962133778,0,0.0997052784054755,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1357,1358
L2063,P4_2026_YTD,Passive,US100_BOOK,2026-04-27T14:22:26,2026-04-27T15:15:00,Monday,OTHER_WEEK,7.1402,0.25,0.24400000000001454,0.034172712248958646,0,0.02500498103309637,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1370,1371
L2064,P4_2026_YTD,RC4,US30_BOOK,2026-04-27T13:00:00,2026-04-27T19:00:00,Monday,OTHER_WEEK,7.1402,0.26,0.24600000000005823,0.03445281644772671,0,0.005557468793252182,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1363,1378
L2065,P4_2026_YTD,Cross,US100_BOOK,2026-04-27T17:00:00,2026-04-27T21:00:00,Monday,OTHER_WEEK,7.15,-0.27,-0.2759999999999855,-0.03860139860139657,0,-0.04561331475699252,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1376,1379
L2066,P4_2026_YTD,Passive,US100_BOOK,2026-04-28T13:17:20,2026-04-28T17:15:00,Tuesday,OTHER_WEEK,7.1488,-0.55,-0.5559999999999855,-0.07777529095792099,0,-0.08694302217378327,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1386,1392
L2067,P4_2026_YTD,Cross,US100_BOOK,2026-04-28T17:00:00,2026-04-28T21:00:00,Tuesday,OTHER_WEEK,7.1488,-0.66,-0.6759999999999855,-0.0945613249776166,0,-0.10157324113321255,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1390,1393
L2068,P4_2026_YTD,Cross,US100_BOOK,2026-04-29T17:00:00,2026-04-29T21:00:00,Wednesday,OTHER_WEEK,7.0995,0.27,0.25900000000001455,0.03648144235509748,0,0.02946952619950153,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1398,1400
L2069,P4_2026_YTD,Pressure,US30_BOOK,2026-04-30T15:00:00,2026-04-30T19:00:00,Thursday,OTHER_WEEK,7.1098,4.6,4.568000000000029,0.6424934597316421,0,0.47746382949326754,-0.10714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1405,1412
L2070,P4_2026_YTD,Cross,US100_BOOK,2026-04-30T17:00:00,2026-04-30T21:00:00,Thursday,OTHER_WEEK,7.1098,-2.95,-2.9559999999999858,-0.41576415651635573,0,-0.42277607267195166,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1410,1413
L2071,P4_2026_YTD,RC16,US30_BOOK,2026-05-01T13:30:00,2026-05-01T17:30:00,Friday,OTHER_WEEK,7.1743,0.93,0.9160000000000582,0.12767796161298778,0,-0.0488358096152548,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1423,1431
L2072,P4_2026_YTD,RC4,US30_BOOK,2026-05-01T13:00:00,2026-05-01T19:00:00,Friday,OTHER_WEEK,7.1743,-1.3,-1.3139999999999419,-0.1831537571609693,0,-0.2120491048154438,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1418,1432
L2073,P4_2026_YTD,Cross,US100_BOOK,2026-05-01T17:00:00,2026-05-01T21:00:00,Friday,OTHER_WEEK,7.1743,0.1,0.08900000000001455,0.012405391466765336,0,0.005393475311169385,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1428,1433
L2074,P4_2026_YTD,Passive,US100_BOOK,2026-05-04T13:15:12,2026-05-04T16:15:00,Monday,OTHER_WEEK,7.162,1.58,1.5740000000000147,0.21977101368333074,0,0.21060328246746846,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1445,1446
L2075,P4_2026_YTD,RC4,US30_BOOK,2026-05-04T13:00:00,2026-05-04T18:47:40,Monday,OTHER_WEEK,7.162,-3.59,-3.611999999999971,-0.5043283998882953,1,-0.5332237475427698,0.65625,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1438,1454
L2076,P4_2026_YTD,Cross,US100_BOOK,2026-05-04T17:00:00,2026-05-04T21:00:00,Monday,OTHER_WEEK,7.2249,-1.04,-1.0459999999999854,-0.14477709034034872,0,-0.15178900649594468,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1450,1455
L2077,P4_2026_YTD,RC16,US30_BOOK,2026-05-05T13:30:00,2026-05-05T17:30:00,Tuesday,OTHER_WEEK,7.0386,1.4,1.386000000000058,0.19691415906573156,0,0.020400387837488987,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1465,1473
L2078,P4_2026_YTD,RC4,US30_BOOK,2026-05-05T13:00:00,2026-05-05T19:00:00,Tuesday,OTHER_WEEK,7.0386,0.81,0.7880000000000291,0.11195408177763037,0,0.08305873412315584,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1460,1474
L2079,P4_2026_YTD,Cross,US100_BOOK,2026-05-05T17:00:00,2026-05-05T21:00:00,Tuesday,OTHER_WEEK,7.0386,0.74,0.7289999999999781,0.10357173301508513,0,0.09655981685948918,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1471,1475
L2080,P4_2026_YTD,Passive,US100_BOOK,2026-05-06T12:15:28,2026-05-06T15:15:00,Wednesday,OTHER_WEEK,7.1547,0.02,0.004000000000014551,0.0005590730568737405,0,-0.008608658158988538,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1482,1488
L2081,P4_2026_YTD,Pressure,US30_BOOK,2026-05-06T15:00:00,2026-05-06T19:00:00,Wednesday,OTHER_WEEK,7.1547,0.35,0.3280000000000291,0.04584399066348402,0,-0.1191856395748905,-0.10714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1486,1494
L2082,P4_2026_YTD,Cross,US100_BOOK,2026-05-06T17:00:00,2026-05-06T21:00:00,Wednesday,OTHER_WEEK,7.1549,-1.31,-1.3159999999999854,-0.1839298941983795,0,-0.19094181035397545,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1492,1495
L2083,P4_2026_YTD,Cross,US100_BOOK,2026-05-07T17:00:00,2026-05-07T21:00:00,Thursday,OTHER_WEEK,7.1154,-0.86,-0.8659999999999854,-0.12170784495600885,0,-0.1287197611116048,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1500,1502
L2084,P4_2026_YTD,RC16,US30_BOOK,2026-05-08T13:30:00,2026-05-08T17:30:00,Friday,OTHER_WEEK,7.0807,-0.14,-0.16199999999997092,-0.022879093874895267,0,-0.19939286510313783,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1507,1520
L2085,P4_2026_YTD,Passive,US100_BOOK,2026-05-08T16:34:52,2026-05-08T20:30:00,Friday,OTHER_WEEK,7.0807,-3.34,-3.3459999999999854,-0.4725521487988455,0,-0.4817198800147078,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1514,1521
L2086,P4_2026_YTD,Cross,US100_BOOK,2026-05-08T17:00:00,2026-05-08T21:00:00,Friday,OTHER_WEEK,7.0807,1.55,1.5390000000000146,0.2173513918115461,0,0.21033947565595015,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1518,1522
L2087,P4_2026_YTD,Passive,US100_BOOK,2026-05-11T14:30:49,2026-05-11T15:15:00,Monday,STANDARD_EXPIRATION_WEEK,7.002,0.78,0.7740000000000146,0.11053984575835683,0,0.10137211454249456,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1534,1535
L2088,P4_2026_YTD,RC16,US30_BOOK,2026-05-11T13:30:00,2026-05-11T17:30:00,Monday,STANDARD_EXPIRATION_WEEK,7.002,1.15,1.136000000000058,0.1622393601828132,0,-0.01427441104542937,-0.06818181818181818,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1527,1541
L2089,P4_2026_YTD,Cross,US100_BOOK,2026-05-11T17:00:00,2026-05-11T21:00:00,Monday,STANDARD_EXPIRATION_WEEK,7.0329,-1.31,-1.3209999999999855,-0.18783147776877043,0,-0.1948433939243664,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1539,1542
L2090,P4_2026_YTD,Cross,US100_BOOK,2026-05-12T17:00:00,2026-05-12T19:41:54,Tuesday,STANDARD_EXPIRATION_WEEK,7.0255,-3.51,-3.5159999999999854,-0.5004626005266508,1,-0.5074745166822467,0.9147286821705426,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1547,1549
L2091,P4_2026_YTD,Passive,US100_BOOK,2026-05-13T15:46:57,2026-05-13T18:45:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.8849,1.41,1.4039999999999782,0.2039245304942669,0,0.1947567992784046,-0.06521739130434782,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1556,1567
L2092,P4_2026_YTD,Cross,US100_BOOK,2026-05-13T17:00:00,2026-05-13T21:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.8849,-2.75,-2.756000000000022,-0.40029630059986665,0,-0.4073082167554626,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1565,1568
L2093,P4_2026_YTD,Return,US30_BOOK,2026-05-13T16:00:00,2026-05-13T22:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.8849,1.72,1.698000000000029,0.24662667576871544,0,0.18331426544389856,-0.25806451612903225,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1560,1569
L2094,P4_2026_YTD,Cross,US100_BOOK,2026-05-14T17:00:00,2026-05-14T21:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.8987,1.8599999999999999,1.8540000000000145,0.26874628553205887,0,0.26173436937646294,-0.08527131782945736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p4-2026-ytd/observation/events-a.csv,1580,1582
